top_k,user_id,query_id,query_mode,query_subtype,query,method,selected_event_ids,selected_event_titles,selected_event_scores,gold_event_ids,supporting_event_recall,task_status_accuracy,top1_accuracy,top3_recall,NDCG@3,token_cost,llm_can_answer
3,u005,u005_q002,task,task_status,哪些 vendor 相关任务还没完成？,proposed_TMT_decay_event_memory,u005_e002|u005_e001|u005_e003,Vendor Contract Review|Office Relocation Logistics|Weekend Travel Packing,1.0|0.895475|0.464482,u005_e001|u005_e002,1.0,1.0,1.0,1.0,1.0,311,1.0
1,u005,u005_q003,chat,chat_preference,我比较供应商时喜欢什么格式？,recency_only,u005_e001,Office Relocation Logistics,0.674054,u005_e001|u005_e002,0.5,,1.0,0.5,0.7039180890341347,100,0.0
1,u005,u005_q003,chat,chat_preference,我比较供应商时喜欢什么格式？,similarity_only,u005_e001,Office Relocation Logistics,0.0,u005_e001|u005_e002,0.5,,1.0,0.5,0.7039180890341347,100,0.0
1,u005,u005_q003,chat,chat_preference,我比较供应商时喜欢什么格式？,recency_similarity_hybrid,u005_e001,Office Relocation Logistics,0.303324,u005_e001|u005_e002,0.5,,1.0,0.5,0.7039180890341347,100,0.0
1,u005,u005_q003,chat,chat_preference,我比较供应商时喜欢什么格式？,proposed_TMT_decay_event_memory,u005_e002,Vendor Contract Review,0.912937,u005_e001|u005_e002,0.5,,1.0,0.5,0.46927872602275644,108,0.0
2,u005,u005_q003,chat,chat_preference,我比较供应商时喜欢什么格式？,recency_only,u005_e001|u005_e002,Office Relocation Logistics|Vendor Contract Review,0.674054|0.564074,u005_e001|u005_e002,1.0,,1.0,1.0,1.0,207,1.0
2,u005,u005_q003,chat,chat_preference,我比较供应商时喜欢什么格式？,similarity_only,u005_e001|u005_e002,Office Relocation Logistics|Vendor Contract Review,0.0|0.0,u005_e001|u005_e002,1.0,,1.0,1.0,1.0,207,1.0
2,u005,u005_q003,chat,chat_preference,我比较供应商时喜欢什么格式？,recency_similarity_hybrid,u005_e001|u005_e002,Office Relocation Logistics|Vendor Contract Review,0.303324|0.253833,u005_e001|u005_e002,1.0,,1.0,1.0,1.0,207,1.0
2,u005,u005_q003,chat,chat_preference,我比较供应商时喜欢什么格式？,proposed_TMT_decay_event_memory,u005_e002|u005_e001,Vendor Contract Review|Office Relocation Logistics,0.912937|0.842679,u005_e001|u005_e002,1.0,,1.0,1.0,0.9134015924715543,207,1.0
3,u005,u005_q003,chat,chat_preference,我比较供应商时喜欢什么格式？,recency_only,u005_e001|u005_e002|u005_e008,Office Relocation Logistics|Vendor Contract Review|Newsletter Cleanup,0.674054|0.564074|0.274145,u005_e001|u005_e002,1.0,,1.0,1.0,1.0,260,1.0
3,u005,u005_q003,chat,chat_preference,我比较供应商时喜欢什么格式？,similarity_only,u005_e001|u005_e002|u005_e003,Office Relocation Logistics|Vendor Contract Review|Weekend Travel Packing,0.0|0.0|0.0,u005_e001|u005_e002,1.0,,1.0,1.0,1.0,311,1.0
3,u005,u005_q003,chat,chat_preference,我比较供应商时喜欢什么格式？,recency_similarity_hybrid,u005_e001|u005_e002|u005_e008,Office Relocation Logistics|Vendor Contract Review|Newsletter Cleanup,0.303324|0.253833|0.123365,u005_e001|u005_e002,1.0,,1.0,1.0,1.0,260,1.0
3,u005,u005_q003,chat,chat_preference,我比较供应商时喜欢什么格式？,proposed_TMT_decay_event_memory,u005_e002|u005_e001|u005_e003,Vendor Contract Review|Office Relocation Logistics|Weekend Travel Packing,0.912937|0.842679|0.687635,u005_e001|u005_e002,1.0,,1.0,1.0,0.9134015924715543,311,1.0
1,u005,u005_q004,chat,mixed,帮我做今天的搬迁决策提醒，结合供应商偏好和快到期任务。,recency_only,u005_e001,Office Relocation Logistics,0.674054,u005_e001|u005_e002,0.5,,1.0,0.5,0.6131471927654584,100,0.0
1,u005,u005_q004,chat,mixed,帮我做今天的搬迁决策提醒，结合供应商偏好和快到期任务。,similarity_only,u005_e001,Office Relocation Logistics,0.0,u005_e001|u005_e002,0.5,,1.0,0.5,0.6131471927654584,100,0.0
1,u005,u005_q004,chat,mixed,帮我做今天的搬迁决策提醒，结合供应商偏好和快到期任务。,recency_similarity_hybrid,u005_e001,Office Relocation Logistics,0.303324,u005_e001|u005_e002,0.5,,1.0,0.5,0.6131471927654584,100,0.0
1,u005,u005_q004,chat,mixed,帮我做今天的搬迁决策提醒，结合供应商偏好和快到期任务。,proposed_TMT_decay_event_memory,u005_e002,Vendor Contract Review,0.912937,u005_e001|u005_e002,0.5,,1.0,0.5,0.6131471927654584,108,0.0
2,u005,u005_q004,chat,mixed,帮我做今天的搬迁决策提醒，结合供应商偏好和快到期任务。,recency_only,u005_e001|u005_e002,Office Relocation Logistics|Vendor Contract Review,0.674054|0.564074,u005_e001|u005_e002,1.0,,1.0,1.0,1.0,207,1.0
2,u005,u005_q004,chat,mixed,帮我做今天的搬迁决策提醒，结合供应商偏好和快到期任务。,similarity_only,u005_e001|u005_e002,Office Relocation Logistics|Vendor Contract Review,0.0|0.0,u005_e001|u005_e002,1.0,,1.0,1.0,1.0,207,1.0
2,u005,u005_q004,chat,mixed,帮我做今天的搬迁决策提醒，结合供应商偏好和快到期任务。,recency_similarity_hybrid,u005_e001|u005_e002,Office Relocation Logistics|Vendor Contract Review,0.303324|0.253833,u005_e001|u005_e002,1.0,,1.0,1.0,1.0,207,1.0
2,u005,u005_q004,chat,mixed,帮我做今天的搬迁决策提醒，结合供应商偏好和快到期任务。,proposed_TMT_decay_event_memory,u005_e002|u005_e001,Vendor Contract Review|Office Relocation Logistics,0.912937|0.842679,u005_e001|u005_e002,1.0,,1.0,1.0,1.0,207,1.0
3,u005,u005_q004,chat,mixed,帮我做今天的搬迁决策提醒，结合供应商偏好和快到期任务。,recency_only,u005_e001|u005_e002|u005_e008,Office Relocation Logistics|Vendor Contract Review|Newsletter Cleanup,0.674054|0.564074|0.274145,u005_e001|u005_e002,1.0,,1.0,1.0,1.0,260,1.0
3,u005,u005_q004,chat,mixed,帮我做今天的搬迁决策提醒，结合供应商偏好和快到期任务。,similarity_only,u005_e001|u005_e002|u005_e003,Office Relocation Logistics|Vendor Contract Review|Weekend Travel Packing,0.0|0.0|0.0,u005_e001|u005_e002,1.0,,1.0,1.0,1.0,311,1.0
3,u005,u005_q004,chat,mixed,帮我做今天的搬迁决策提醒，结合供应商偏好和快到期任务。,recency_similarity_hybrid,u005_e001|u005_e002|u005_e008,Office Relocation Logistics|Vendor Contract Review|Newsletter Cleanup,0.303324|0.253833|0.123365,u005_e001|u005_e002,1.0,,1.0,1.0,1.0,260,1.0
3,u005,u005_q004,chat,mixed,帮我做今天的搬迁决策提醒，结合供应商偏好和快到期任务。,proposed_TMT_decay_event_memory,u005_e002|u005_e001|u005_e003,Vendor Contract Review|Office Relocation Logistics|Weekend Travel Packing,0.912937|0.842679|0.687635,u005_e001|u005_e002,1.0,,1.0,1.0,1.0,311,1.0
