top_k,user_id,query_id,query_mode,query_subtype,query,method,selected_event_ids,selected_event_titles,selected_event_scores,gold_event_ids,supporting_event_recall,task_status_accuracy,top1_accuracy,top3_recall,NDCG@3,token_cost,llm_can_answer
1,u006,u006_q017,chat,mixed,帮我写一个关于sprint planning的提醒，要体现依赖关系。,recency_only,u006_e014,Mixed planning for today,1.0,u006_e015|u006_e010,0.0,,0.0,0.0,0.0,93,0.0
1,u006,u006_q017,chat,mixed,帮我写一个关于sprint planning的提醒，要体现依赖关系。,similarity_only,u006_e015,Mixed review and reminder,0.1,u006_e015|u006_e010,0.5,,1.0,0.5,0.6131471927654584,90,0.0
1,u006,u006_q017,chat,mixed,帮我写一个关于sprint planning的提醒，要体现依赖关系。,recency_similarity_hybrid,u006_e015,Mixed review and reminder,0.505,u006_e015|u006_e010,0.5,,1.0,0.5,0.6131471927654584,90,0.0
1,u006,u006_q017,chat,mixed,帮我写一个关于sprint planning的提醒，要体现依赖关系。,proposed_TMT_decay_event_memory,u006_e014,Mixed planning for today,0.89182,u006_e015|u006_e010,0.0,,0.0,0.0,0.0,93,0.0
2,u006,u006_q017,chat,mixed,帮我写一个关于sprint planning的提醒，要体现依赖关系。,recency_only,u006_e014|u006_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u006_e015|u006_e010,0.5,,0.0,0.5,0.3868528072345416,182,0.0
2,u006,u006_q017,chat,mixed,帮我写一个关于sprint planning的提醒，要体现依赖关系。,similarity_only,u006_e015|u006_e002,Mixed review and reminder|sprint planning planning,0.1|0.092308,u006_e015|u006_e010,0.5,,1.0,0.5,0.6131471927654584,165,0.0
2,u006,u006_q017,chat,mixed,帮我写一个关于sprint planning的提醒，要体现依赖关系。,recency_similarity_hybrid,u006_e015|u006_e016,Mixed review and reminder|Recent irrelevant side matter,0.505|0.487162,u006_e015|u006_e010,0.5,,1.0,0.5,0.6131471927654584,167,0.0
2,u006,u006_q017,chat,mixed,帮我写一个关于sprint planning的提醒，要体现依赖关系。,proposed_TMT_decay_event_memory,u006_e014|u006_e015,Mixed planning for today|Mixed review and reminder,0.89182|0.867434,u006_e015|u006_e010,0.5,,0.0,0.5,0.3868528072345416,182,0.0
3,u006,u006_q017,chat,mixed,帮我写一个关于sprint planning的提醒，要体现依赖关系。,recency_only,u006_e014|u006_e015|u006_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u006_e015|u006_e010,0.5,,0.0,0.5,0.3868528072345416,259,0.0
3,u006,u006_q017,chat,mixed,帮我写一个关于sprint planning的提醒，要体现依赖关系。,similarity_only,u006_e015|u006_e002|u006_e010,Mixed review and reminder|sprint planning planning|sprint planning dependency discussion,0.1|0.092308|0.075758,u006_e015|u006_e010,1.0,,1.0,1.0,0.9197207891481876,258,1.0
3,u006,u006_q017,chat,mixed,帮我写一个关于sprint planning的提醒，要体现依赖关系。,recency_similarity_hybrid,u006_e015|u006_e016|u006_e018,Mixed review and reminder|Recent irrelevant side matter|Urgent wrong domain,0.505|0.487162|0.477848,u006_e015|u006_e010,0.5,,1.0,0.5,0.6131471927654584,250,0.0
3,u006,u006_q017,chat,mixed,帮我写一个关于sprint planning的提醒，要体现依赖关系。,proposed_TMT_decay_event_memory,u006_e014|u006_e015|u006_e010,Mixed planning for today|Mixed review and reminder|sprint planning dependency discussion,0.89182|0.867434|0.852682,u006_e015|u006_e010,1.0,,0.0,1.0,0.6934264036172708,275,1.0
1,u006,u006_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,recency_only,u006_e014,Mixed planning for today,1.0,u006_e018|u006_e003|u006_e016,0.0,0.0,0.0,0.0,0.0,93,0.0
1,u006,u006_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,similarity_only,u006_e012,Old preference record,0.068493,u006_e018|u006_e003|u006_e016,0.0,0.0,0.0,0.0,0.0,72,0.0
1,u006,u006_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,recency_similarity_hybrid,u006_e018,Urgent wrong domain,0.4775,u006_e018|u006_e003|u006_e016,0.3333333333333333,0.5,1.0,0.3333333333333333,0.6300059872618923,84,0.0
1,u006,u006_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,proposed_TMT_decay_event_memory,u006_e015,Mixed review and reminder,0.844676,u006_e018|u006_e003|u006_e016,0.0,0.0,0.0,0.0,0.0,90,0.0
2,u006,u006_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,recency_only,u006_e014|u006_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u006_e018|u006_e003|u006_e016,0.0,0.0,0.0,0.0,0.0,182,0.0
2,u006,u006_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,similarity_only,u006_e012|u006_e001,Old preference record|支付 bug planning,0.068493|0.054795,u006_e018|u006_e003|u006_e016,0.0,0.0,0.0,0.0,0.0,132,0.0
2,u006,u006_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,recency_similarity_hybrid,u006_e018|u006_e016,Urgent wrong domain|Recent irrelevant side matter,0.4775|0.471429,u006_e018|u006_e003|u006_e016,0.6666666666666666,0.5,1.0,0.6666666666666666,0.7625024946924551,161,0.0
2,u006,u006_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,proposed_TMT_decay_event_memory,u006_e015|u006_e014,Mixed review and reminder|Mixed planning for today,0.844676|0.784319,u006_e018|u006_e003|u006_e016,0.0,0.0,0.0,0.0,0.0,182,0.0
3,u006,u006_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,recency_only,u006_e014|u006_e015|u006_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u006_e018|u006_e003|u006_e016,0.3333333333333333,0.0,0.0,0.3333333333333333,0.10500099787698204,259,0.0
3,u006,u006_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,similarity_only,u006_e012|u006_e001|u006_e018,Old preference record|支付 bug planning|Urgent wrong domain,0.068493|0.054795|0.05,u006_e018|u006_e003|u006_e016,0.3333333333333333,0.5,0.0,0.3333333333333333,0.31500299363094614,216,0.0
3,u006,u006_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,recency_similarity_hybrid,u006_e018|u006_e016|u006_e014,Urgent wrong domain|Recent irrelevant side matter|Mixed planning for today,0.4775|0.471429|0.463095,u006_e018|u006_e003|u006_e016,0.6666666666666666,0.5,1.0,0.6666666666666666,0.7625024946924551,253,0.0
3,u006,u006_q018,task,task_priority,我还有什么低优先级但今天可能会干扰我的事？,proposed_TMT_decay_event_memory,u006_e015|u006_e014|u006_e007,Mixed review and reminder|Mixed planning for today|技术债清理 status update,0.844676|0.784319|0.758506,u006_e018|u006_e003|u006_e016,0.0,0.0,0.0,0.0,0.0,255,0.0
1,u006,u006_q019,task,task_status,那个类似支付 bug的旧任务还需要今天做吗？,recency_only,u006_e014,Mixed planning for today,1.0,u006_e017|u006_e001,0.0,0.0,0.0,0.0,0.0,93,0.0
1,u006,u006_q019,task,task_status,那个类似支付 bug的旧任务还需要今天做吗？,similarity_only,u006_e017,Semantic similar wrong status,0.128571,u006_e017|u006_e001,0.5,0.0,1.0,0.5,0.7039180890341347,84,0.0
1,u006,u006_q019,task,task_status,那个类似支付 bug的旧任务还需要今天做吗？,recency_similarity_hybrid,u006_e014,Mixed planning for today,0.491772,u006_e017|u006_e001,0.0,0.0,0.0,0.0,0.0,93,0.0
1,u006,u006_q019,task,task_status,那个类似支付 bug的旧任务还需要今天做吗？,proposed_TMT_decay_event_memory,u006_e015,Mixed review and reminder,0.844676,u006_e017|u006_e001,0.0,0.0,0.0,0.0,0.0,90,0.0
2,u006,u006_q019,task,task_status,那个类似支付 bug的旧任务还需要今天做吗？,recency_only,u006_e014|u006_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u006_e017|u006_e001,0.0,0.0,0.0,0.0,0.0,182,0.0
2,u006,u006_q019,task,task_status,那个类似支付 bug的旧任务还需要今天做吗？,similarity_only,u006_e017|u006_e005,Semantic similar wrong status|支付 bug status update,0.128571|0.107143,u006_e017|u006_e001,0.5,0.0,1.0,0.5,0.7039180890341347,147,0.0
2,u006,u006_q019,task,task_status,那个类似支付 bug的旧任务还需要今天做吗？,recency_similarity_hybrid,u006_e014|u006_e016,Mixed planning for today|Recent irrelevant side matter,0.491772|0.487162,u006_e017|u006_e001,0.0,0.0,0.0,0.0,0.0,169,0.0
2,u006,u006_q019,task,task_status,那个类似支付 bug的旧任务还需要今天做吗？,proposed_TMT_decay_event_memory,u006_e015|u006_e014,Mixed review and reminder|Mixed planning for today,0.844676|0.815369,u006_e017|u006_e001,0.0,0.0,0.0,0.0,0.0,182,0.0
3,u006,u006_q019,task,task_status,那个类似支付 bug的旧任务还需要今天做吗？,recency_only,u006_e014|u006_e015|u006_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u006_e017|u006_e001,0.0,0.0,0.0,0.0,0.0,259,0.0
3,u006,u006_q019,task,task_status,那个类似支付 bug的旧任务还需要今天做吗？,similarity_only,u006_e017|u006_e005|u006_e014,Semantic similar wrong status|支付 bug status update|Mixed planning for today,0.128571|0.107143|0.075949,u006_e017|u006_e001,0.5,0.0,1.0,0.5,0.7039180890341347,240,0.0
3,u006,u006_q019,task,task_status,那个类似支付 bug的旧任务还需要今天做吗？,recency_similarity_hybrid,u006_e014|u006_e016|u006_e018,Mixed planning for today|Recent irrelevant side matter|Urgent wrong domain,0.491772|0.487162|0.485256,u006_e017|u006_e001,0.0,0.0,0.0,0.0,0.0,253,0.0
3,u006,u006_q019,task,task_status,那个类似支付 bug的旧任务还需要今天做吗？,proposed_TMT_decay_event_memory,u006_e015|u006_e014|u006_e001,Mixed review and reminder|Mixed planning for today|支付 bug planning,0.844676|0.815369|0.767384,u006_e017|u006_e001,0.5,1.0,0.0,0.5,0.23463936301137822,242,0.0
1,u006,u006_q020,chat,negative,我有没有提过要学习法语考试？,recency_only,u006_e014,Mixed planning for today,1.0,,1.0,,0.0,1.0,1.0,93,1.0
1,u006,u006_q020,chat,negative,我有没有提过要学习法语考试？,similarity_only,u006_e015,Mixed review and reminder,0.044118,,1.0,,0.0,1.0,1.0,90,1.0
1,u006,u006_q020,chat,negative,我有没有提过要学习法语考试？,recency_similarity_hybrid,u006_e015,Mixed review and reminder,0.474265,,1.0,,0.0,1.0,1.0,90,1.0
1,u006,u006_q020,chat,negative,我有没有提过要学习法语考试？,proposed_TMT_decay_event_memory,u006_e014,Mixed planning for today,0.891388,,1.0,,0.0,1.0,1.0,93,1.0
2,u006,u006_q020,chat,negative,我有没有提过要学习法语考试？,recency_only,u006_e014|u006_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,,1.0,,0.0,1.0,1.0,182,1.0
2,u006,u006_q020,chat,negative,我有没有提过要学习法语考试？,similarity_only,u006_e015|u006_e019,Mixed review and reminder|Old but stable preference,0.044118|0.028986,,1.0,,0.0,1.0,1.0,175,1.0
2,u006,u006_q020,chat,negative,我有没有提过要学习法语考试？,recency_similarity_hybrid,u006_e015|u006_e016,Mixed review and reminder|Recent irrelevant side matter,0.474265|0.457639,,1.0,,0.0,1.0,1.0,167,1.0
2,u006,u006_q020,chat,negative,我有没有提过要学习法语考试？,proposed_TMT_decay_event_memory,u006_e014|u006_e015,Mixed planning for today|Mixed review and reminder,0.891388|0.849317,,1.0,,0.0,1.0,1.0,182,1.0
3,u006,u006_q020,chat,negative,我有没有提过要学习法语考试？,recency_only,u006_e014|u006_e015|u006_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,,1.0,,0.0,1.0,1.0,259,1.0
3,u006,u006_q020,chat,negative,我有没有提过要学习法语考试？,similarity_only,u006_e015|u006_e019|u006_e002,Mixed review and reminder|Old but stable preference|sprint planning planning,0.044118|0.028986|0.015625,,1.0,,0.0,1.0,1.0,250,1.0
3,u006,u006_q020,chat,negative,我有没有提过要学习法语考试？,recency_similarity_hybrid,u006_e015|u006_e016|u006_e018,Mixed review and reminder|Recent irrelevant side matter|Urgent wrong domain,0.474265|0.457639|0.457237,,1.0,,0.0,1.0,1.0,250,1.0
3,u006,u006_q020,chat,negative,我有没有提过要学习法语考试？,proposed_TMT_decay_event_memory,u006_e014|u006_e015|u006_e010,Mixed planning for today|Mixed review and reminder|sprint planning dependency discussion,0.891388|0.849317|0.825251,,1.0,,0.0,1.0,1.0,275,1.0
1,u007,u007_q001,task,task_due,我最近最该先处理哪个案例阅读任务？,recency_only,u007_e014,Mixed planning for today,1.0,u007_e001|u007_e009,0.0,0.0,0.0,0.0,0.0,91,0.0
1,u007,u007_q001,task,task_due,我最近最该先处理哪个案例阅读任务？,similarity_only,u007_e005,案例阅读 status update,0.111111,u007_e001|u007_e009,0.0,0.0,0.0,0.0,0.0,62,0.0
1,u007,u007_q001,task,task_due,我最近最该先处理哪个案例阅读任务？,recency_similarity_hybrid,u007_e018,Urgent wrong domain,0.494595,u007_e001|u007_e009,0.0,0.0,0.0,0.0,0.0,82,0.0
1,u007,u007_q001,task,task_due,我最近最该先处理哪个案例阅读任务？,proposed_TMT_decay_event_memory,u007_e015,Mixed review and reminder,0.844676,u007_e001|u007_e009,0.0,0.0,0.0,0.0,0.0,82,0.0
2,u007,u007_q001,task,task_due,我最近最该先处理哪个案例阅读任务？,recency_only,u007_e014|u007_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u007_e001|u007_e009,0.0,0.0,0.0,0.0,0.0,172,0.0
2,u007,u007_q001,task,task_due,我最近最该先处理哪个案例阅读任务？,similarity_only,u007_e005|u007_e017,案例阅读 status update|Semantic similar wrong status,0.111111|0.1,u007_e001|u007_e009,0.0,0.0,0.0,0.0,0.0,143,0.0
2,u007,u007_q001,task,task_due,我最近最该先处理哪个案例阅读任务？,recency_similarity_hybrid,u007_e018|u007_e016,Urgent wrong domain|Recent irrelevant side matter,0.494595|0.488732,u007_e001|u007_e009,0.0,0.0,0.0,0.0,0.0,159,0.0
2,u007,u007_q001,task,task_due,我最近最该先处理哪个案例阅读任务？,proposed_TMT_decay_event_memory,u007_e015|u007_e014,Mixed review and reminder|Mixed planning for today,0.844676|0.830573,u007_e001|u007_e009,0.0,0.0,0.0,0.0,0.0,172,0.0
3,u007,u007_q001,task,task_due,我最近最该先处理哪个案例阅读任务？,recency_only,u007_e014|u007_e015|u007_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u007_e001|u007_e009,0.0,0.0,0.0,0.0,0.0,249,0.0
3,u007,u007_q001,task,task_due,我最近最该先处理哪个案例阅读任务？,similarity_only,u007_e005|u007_e017|u007_e001,案例阅读 status update|Semantic similar wrong status|案例阅读 planning,0.111111|0.1|0.090909,u007_e001|u007_e009,0.5,0.5,0.0,0.5,0.35195904451706733,206,0.0
3,u007,u007_q001,task,task_due,我最近最该先处理哪个案例阅读任务？,recency_similarity_hybrid,u007_e018|u007_e016|u007_e014,Urgent wrong domain|Recent irrelevant side matter|Mixed planning for today,0.494595|0.488732|0.485256,u007_e001|u007_e009,0.0,0.0,0.0,0.0,0.0,250,0.0
3,u007,u007_q001,task,task_due,我最近最该先处理哪个案例阅读任务？,proposed_TMT_decay_event_memory,u007_e015|u007_e014|u007_e001,Mixed review and reminder|Mixed planning for today|案例阅读 planning,0.844676|0.830573|0.78367,u007_e001|u007_e009,0.5,0.5,0.0,0.5,0.35195904451706733,236,0.0
1,u007,u007_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,recency_only,u007_e014,Mixed planning for today,1.0,u007_e001|u007_e018|u007_e007,0.0,0.0,0.0,0.0,0.0,91,0.0
1,u007,u007_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,similarity_only,u007_e018,Urgent wrong domain,0.103896,u007_e001|u007_e018|u007_e007,0.3333333333333333,0.5,1.0,0.3333333333333333,0.21000199575396408,82,0.0
1,u007,u007_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,recency_similarity_hybrid,u007_e018,Urgent wrong domain,0.507143,u007_e001|u007_e018|u007_e007,0.3333333333333333,0.5,1.0,0.3333333333333333,0.21000199575396408,82,0.0
1,u007,u007_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,proposed_TMT_decay_event_memory,u007_e015,Mixed review and reminder,0.844676,u007_e001|u007_e018|u007_e007,0.0,0.0,0.0,0.0,0.0,82,0.0
2,u007,u007_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,recency_only,u007_e014|u007_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u007_e001|u007_e018|u007_e007,0.0,0.0,0.0,0.0,0.0,172,0.0
2,u007,u007_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,similarity_only,u007_e018|u007_e012,Urgent wrong domain|Old preference record,0.103896|0.066667,u007_e001|u007_e018|u007_e007,0.3333333333333333,0.5,1.0,0.3333333333333333,0.21000199575396408,154,0.0
2,u007,u007_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,recency_similarity_hybrid,u007_e018|u007_e016,Urgent wrong domain|Recent irrelevant side matter,0.507143|0.471154,u007_e001|u007_e018|u007_e007,0.3333333333333333,0.5,1.0,0.3333333333333333,0.21000199575396408,159,0.0
2,u007,u007_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,proposed_TMT_decay_event_memory,u007_e015|u007_e014,Mixed review and reminder|Mixed planning for today,0.844676|0.784319,u007_e001|u007_e018|u007_e007,0.0,0.0,0.0,0.0,0.0,172,0.0
3,u007,u007_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,recency_only,u007_e014|u007_e015|u007_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u007_e001|u007_e018|u007_e007,0.0,0.0,0.0,0.0,0.0,249,0.0
3,u007,u007_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,similarity_only,u007_e018|u007_e012|u007_e002,Urgent wrong domain|Old preference record|模拟法庭 planning,0.103896|0.066667|0.055556,u007_e001|u007_e018|u007_e007,0.3333333333333333,0.5,1.0,0.3333333333333333,0.21000199575396408,215,0.0
3,u007,u007_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,recency_similarity_hybrid,u007_e018|u007_e016|u007_e015,Urgent wrong domain|Recent irrelevant side matter|Mixed review and reminder,0.507143|0.471154|0.463924,u007_e001|u007_e018|u007_e007,0.3333333333333333,0.5,1.0,0.3333333333333333,0.21000199575396408,240,0.0
3,u007,u007_q002,task,task_due,今天有哪些快到截止但不能被过度放大的事项？,proposed_TMT_decay_event_memory,u007_e015|u007_e014|u007_e007,Mixed review and reminder|Mixed planning for today|申请材料 status update,0.844676|0.784319|0.758506,u007_e001|u007_e018|u007_e007,0.3333333333333333,0.0,0.0,0.3333333333333333,0.21000199575396408,244,0.0
1,u007,u007_q003,task,task_priority,模拟法庭接下来应该推进什么？,recency_only,u007_e014,Mixed planning for today,1.0,u007_e002|u007_e006|u007_e010,0.0,0.0,0.0,0.0,0.0,91,0.0
1,u007,u007_q003,task,task_priority,模拟法庭接下来应该推进什么？,similarity_only,u007_e010,模拟法庭 dependency discussion,0.0625,u007_e002|u007_e006|u007_e010,0.3333333333333333,0.5,1.0,0.3333333333333333,0.38009376671593426,80,0.0
1,u007,u007_q003,task,task_priority,模拟法庭接下来应该推进什么？,recency_similarity_hybrid,u007_e015,Mixed review and reminder,0.481429,u007_e002|u007_e006|u007_e010,0.0,0.0,0.0,0.0,0.0,82,0.0
1,u007,u007_q003,task,task_priority,模拟法庭接下来应该推进什么？,proposed_TMT_decay_event_memory,u007_e015,Mixed review and reminder,0.900847,u007_e002|u007_e006|u007_e010,0.0,0.0,0.0,0.0,0.0,82,0.0
2,u007,u007_q003,task,task_priority,模拟法庭接下来应该推进什么？,recency_only,u007_e014|u007_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u007_e002|u007_e006|u007_e010,0.0,0.0,0.0,0.0,0.0,172,0.0
2,u007,u007_q003,task,task_priority,模拟法庭接下来应该推进什么？,similarity_only,u007_e010|u007_e002,模拟法庭 dependency discussion|模拟法庭 planning,0.0625|0.061538,u007_e002|u007_e006|u007_e010,0.6666666666666666,1.0,1.0,0.6666666666666666,0.7398124665681314,141,0.0
2,u007,u007_q003,task,task_priority,模拟法庭接下来应该推进什么？,recency_similarity_hybrid,u007_e015|u007_e014,Mixed review and reminder|Mixed planning for today,0.481429|0.456875,u007_e002|u007_e006|u007_e010,0.0,0.0,0.0,0.0,0.0,172,0.0
2,u007,u007_q003,task,task_priority,模拟法庭接下来应该推进什么？,proposed_TMT_decay_event_memory,u007_e015|u007_e014,Mixed review and reminder|Mixed planning for today,0.900847|0.784319,u007_e002|u007_e006|u007_e010,0.0,0.0,0.0,0.0,0.0,172,0.0
3,u007,u007_q003,task,task_priority,模拟法庭接下来应该推进什么？,recency_only,u007_e014|u007_e015|u007_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u007_e002|u007_e006|u007_e010,0.0,0.0,0.0,0.0,0.0,249,0.0
3,u007,u007_q003,task,task_priority,模拟法庭接下来应该推进什么？,similarity_only,u007_e010|u007_e002|u007_e006,模拟法庭 dependency discussion|模拟法庭 planning|模拟法庭 status update,0.0625|0.061538|0.061538,u007_e002|u007_e006|u007_e010,1.0,1.0,1.0,1.0,0.9298593499260985,213,1.0
3,u007,u007_q003,task,task_priority,模拟法庭接下来应该推进什么？,recency_similarity_hybrid,u007_e015|u007_e014|u007_e016,Mixed review and reminder|Mixed planning for today|Recent irrelevant side matter,0.481429|0.456875|0.45,u007_e002|u007_e006|u007_e010,0.0,0.0,0.0,0.0,0.0,249,0.0
3,u007,u007_q003,task,task_priority,模拟法庭接下来应该推进什么？,proposed_TMT_decay_event_memory,u007_e015|u007_e014|u007_e007,Mixed review and reminder|Mixed planning for today|申请材料 status update,0.900847|0.784319|0.758506,u007_e002|u007_e006|u007_e010,0.0,0.0,0.0,0.0,0.0,244,0.0
1,u007,u007_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_only,u007_e014,Mixed planning for today,1.0,u007_e002|u007_e001|u007_e004,0.0,0.0,0.0,0.0,0.0,91,0.0
1,u007,u007_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,similarity_only,u007_e002,模拟法庭 planning,0.106061,u007_e002|u007_e001|u007_e004,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5701406500739014,62,0.0
1,u007,u007_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_similarity_hybrid,u007_e016,Recent irrelevant side matter,0.504225,u007_e002|u007_e001|u007_e004,0.0,0.0,0.0,0.0,0.0,77,0.0
1,u007,u007_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,proposed_TMT_decay_event_memory,u007_e015,Mixed review and reminder,0.844676,u007_e002|u007_e001|u007_e004,0.0,0.0,0.0,0.0,0.0,82,0.0
2,u007,u007_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_only,u007_e014|u007_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u007_e002|u007_e001|u007_e004,0.0,0.0,0.0,0.0,0.0,172,0.0
2,u007,u007_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,similarity_only,u007_e002|u007_e016,模拟法庭 planning|Recent irrelevant side matter,0.106061|0.098592,u007_e002|u007_e001|u007_e004,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5701406500739014,139,0.0
2,u007,u007_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_similarity_hybrid,u007_e016|u007_e018,Recent irrelevant side matter|Urgent wrong domain,0.504225|0.478205,u007_e002|u007_e001|u007_e004,0.0,0.0,0.0,0.0,0.0,159,0.0
2,u007,u007_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,proposed_TMT_decay_event_memory,u007_e015|u007_e014,Mixed review and reminder|Mixed planning for today,0.844676|0.784319,u007_e002|u007_e001|u007_e004,0.0,0.0,0.0,0.0,0.0,172,0.0
3,u007,u007_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_only,u007_e014|u007_e015|u007_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u007_e002|u007_e001|u007_e004,0.0,0.0,0.0,0.0,0.0,249,0.0
3,u007,u007_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,similarity_only,u007_e002|u007_e016|u007_e003,模拟法庭 planning|Recent irrelevant side matter|申请材料 planning,0.106061|0.098592|0.069444,u007_e002|u007_e001|u007_e004,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5701406500739014,210,0.0
3,u007,u007_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,recency_similarity_hybrid,u007_e016|u007_e018|u007_e015,Recent irrelevant side matter|Urgent wrong domain|Mixed review and reminder,0.504225|0.478205|0.472,u007_e002|u007_e001|u007_e004,0.0,0.0,0.0,0.0,0.0,240,0.0
3,u007,u007_q004,task,task_priority,现在最重要但不一定最紧急的任务是什么？,proposed_TMT_decay_event_memory,u007_e015|u007_e014|u007_e007,Mixed review and reminder|Mixed planning for today|申请材料 status update,0.844676|0.784319|0.758506,u007_e002|u007_e001|u007_e004,0.0,0.0,0.0,0.0,0.0,244,0.0
1,u007,u007_q005,task,task_status,案例阅读还有什么没完成？,recency_only,u007_e014,Mixed planning for today,1.0,u007_e005|u007_e001|u007_e017,0.0,0.0,0.0,0.0,0.0,91,0.0
1,u007,u007_q005,task,task_status,案例阅读还有什么没完成？,similarity_only,u007_e005,案例阅读 status update,0.12,u007_e005|u007_e001|u007_e017,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5562983930884396,62,0.0
1,u007,u007_q005,task,task_status,案例阅读还有什么没完成？,recency_similarity_hybrid,u007_e018,Urgent wrong domain,0.488732,u007_e005|u007_e001|u007_e017,0.0,0.0,0.0,0.0,0.0,82,0.0
1,u007,u007_q005,task,task_status,案例阅读还有什么没完成？,proposed_TMT_decay_event_memory,u007_e015,Mixed review and reminder,0.844676,u007_e005|u007_e001|u007_e017,0.0,0.0,0.0,0.0,0.0,82,0.0
2,u007,u007_q005,task,task_status,案例阅读还有什么没完成？,recency_only,u007_e014|u007_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u007_e005|u007_e001|u007_e017,0.0,0.0,0.0,0.0,0.0,172,0.0
2,u007,u007_q005,task,task_status,案例阅读还有什么没完成？,similarity_only,u007_e005|u007_e007,案例阅读 status update|申请材料 status update,0.12|0.09375,u007_e005|u007_e001|u007_e017,0.3333333333333333,0.0,1.0,0.3333333333333333,0.5562983930884396,133,0.0
2,u007,u007_q005,task,task_status,案例阅读还有什么没完成？,recency_similarity_hybrid,u007_e018|u007_e014,Urgent wrong domain|Mixed planning for today,0.488732|0.479333,u007_e005|u007_e001|u007_e017,0.0,0.0,0.0,0.0,0.0,173,0.0
2,u007,u007_q005,task,task_status,案例阅读还有什么没完成？,proposed_TMT_decay_event_memory,u007_e015|u007_e014,Mixed review and reminder|Mixed planning for today,0.844676|0.838963,u007_e005|u007_e001|u007_e017,0.0,0.0,0.0,0.0,0.0,172,0.0
3,u007,u007_q005,task,task_status,案例阅读还有什么没完成？,recency_only,u007_e014|u007_e015|u007_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u007_e005|u007_e001|u007_e017,0.0,0.0,0.0,0.0,0.0,249,0.0
